transaction_id,customer_id,customer_name,customer_age,gender,product_id,product_name,product_category,quantity,price,payment_mode,purchase_date,time_of_purchase,status,total_amount
TXN369398,CUST3359,Dhanuk Subramanian,41,Female,P6432,Magazine,Books,5,11010,EMI,2023-07-21,15:48:56,cancelled,55050
TXN192672,CUST7485,Lagan Sehgal,23,Female,P8549,Wardrobe,Furniture,3,600,Cash,2023-05-31,07:27:49,delivered,1800
TXN305330,CUST5252,Darshit Mann,57,Female,P8019,Textbook,Books,5,17310,Debit Card,2023-11-01,17:01:58,returned,86550
TXN672463,CUST8119,Nakul Khare,44,Female,P2871,Textbook,Books,5,18220,Credit Card,2023-01-23,08:46:18,delivered,91100
TXN358358,CUST6001,Nakul Borde,35,Female,P7751,Tablet,Electronics,1,1214,Debit Card,2023-09-23,21:25:06,delivered,1214
TXN834281,CUST7920,Ayesha Bassi,51,Male,P7449,Rice,Groceries,3,12822,EMI,2023-04-27,02:10:38,cancelled,38466
TXN470506,CUST4894,Yashvi Dani,38,Male,P7184,Textbook,Books,5,6290,Credit Card,2023-12-22,20:16:53,cancelled,31450
TXN993801,CUST3356,Arhaan Lala,56,Male,P5085,Dining Table,Furniture,2,1648,EMI,2023-12-13,10:18:37,delivered,3296
TXN121809,CUST9545,Aarna Hegde,60,Male,P5935,Belt,Accessories,2,8270,Credit Card,2023-09-10,20:26:27,cancelled,16540
TXN984853,CUST6677,Advik Mander,49,Female,P5633,Chair,Furniture,1,3880,Credit Card,2023-09-16,10:23:57,delivered,3880
TXN625600,CUST3291,Mannat Contractor,33,Male,P3468,Vegetables,Groceries,3,2295,Credit Card,2023-09-02,19:22:59,delivered,6885
TXN730654,CUST7372,Advik Sheth,27,Male,P2495,Tablet,Electronics,2,9160,EMI,2023-08-30,07:44:31,cancelled,18320
TXN599577,CUST9741,Armaan Chahal,30,Male,P5785,Novel,Books,3,8484,Credit Card,2023-06-02,16:39:45,cancelled,25452
TXN204779,CUST4244,Devansh Bajwa,53,Female,P8381,Laptop,Electronics,2,6108,UPI,2023-05-06,14:04:43,cancelled,12216
TXN286105,CUST3880,Parinaaz Subramanian,33,Male,P5311,Jeans,Clothing,2,4118,Cash,2023-08-05,16:55:41,returned,8236
TXN656018,CUST2629,Nirvaan Babu,23,Male,P5428,Sunglasses,Accessories,4,11664,Credit Card,2023-05-09,07:07:17,delivered,46656
TXN625050,CUST9661,Divyansh Bhargava,31,Female,P3242,Sofa,Furniture,2,9818,EMI,2023-12-03,13:42:57,returned,19636
TXN322611,CUST7138,Samiha Chadha,49,Female,P8201,Smartphone,Electronics,1,2268,Debit Card,2023-01-04,11:42:41,cancelled,2268
TXN816872,CUST3291,Mannat Contractor,33,Male,P7145,Jacket,Clothing,5,17180,Credit Card,2023-07-20,03:55:09,pending,85900
TXN605796,CUST2443,Rania Sekhon,54,Male,P2054,Milk,Groceries,4,5008,EMI,2023-03-10,23:58:01,returned,20032
TXN790039,CUST7843,Mehul Saraf,24,Female,P7263,Shirt,Clothing,4,1780,Cash,2023-01-01,22:32:38,pending,7120
TXN713001,CUST2113,Anahita Vaidya,44,Female,P1995,Sweater,Clothing,3,5235,Credit Card,2023-10-03,18:32:17,cancelled,15705
TXN564259,CUST5470,Anika Iyer,31,Female,P6743,Milk,Groceries,3,10701,Credit Card,2023-03-07,15:20:23,delivered,32103
TXN519116,CUST2506,Hiran Mand,56,Female,P7523,Smartwatch,Electronics,4,1908,Debit Card,2023-06-02,09:31:06,pending,7632
TXN163021,CUST1985,Rhea Manda,45,Female,P9783,Comics,Books,4,9332,Credit Card,2023-06-15,17:50:12,delivered,37328
TXN103015,CUST8315,Indrajit Shanker,39,Male,P9137,Sweater,Clothing,3,14106,EMI,2023-07-28,03:13:39,delivered,42318
TXN835012,CUST8436,Siya Mane,39,Male,P7370,Watch,Accessories,3,5973,Cash,2023-10-25,17:41:06,cancelled,17919
TXN761608,CUST9205,Mahika Dhawan,50,Female,P2164,Wheat,Groceries,2,1430,EMI,2023-05-25,11:41:32,delivered,2860
TXN100198,CUST2998,Nirvi Ganesh,33,Female,P8256,Dining Table,Furniture,2,6786,Credit Card,2023-06-06,05:18:05,returned,13572
TXN751664,CUST6198,Samar Srinivasan,42,Female,P8429,Tablet,Electronics,4,5248,Credit Card,2023-05-26,23:48:32,delivered,20992
TXN352547,CUST5965,Uthkarsh Bajaj,18,Male,P6432,Vegetables,Groceries,5,24565,Credit Card,2023-01-08,01:30:26,delivered,122825
TXN435470,CUST8308,Veer Saha,48,Female,P9135,Textbook,Books,3,8802,Cash,2023-05-25,04:27:45,pending,26406
TXN323170,CUST6498,Saira Dyal,41,Female,P8833,Fruits,Groceries,3,5661,EMI,2023-01-29,09:13:37,pending,16983
TXN288497,CUST2242,Ishaan Dey,46,Female,P7303,Magazine,Books,3,14769,Credit Card,2023-12-16,07:20:29,returned,44307
TXN603809,CUST9205,Mahika Dhawan,50,Female,P1251,Wardrobe,Furniture,2,2718,Credit Card,2023-02-11,07:45:48,returned,5436
TXN779075,CUST5086,Faiyaz Karan,47,Male,P1418,Sweater,Clothing,3,12492,Credit Card,2023-01-07,19:46:59,delivered,37476
TXN429458,CUST8085,Rati Tara,24,Female,P3512,Wardrobe,Furniture,2,1556,Debit Card,2023-11-06,17:32:54,delivered,3112
TXN671815,CUST1818,Kismat Kamdar,52,Male,P1357,Bed,Furniture,1,2966,Credit Card,2023-11-27,20:11:28,returned,2966
TXN289814,CUST8348,Vedika Ben,29,Female,P7006,Smartwatch,Electronics,5,1990,Credit Card,2023-06-26,08:32:04,cancelled,9950
TXN310085,CUST1732,Kabir Sanghvi,35,Female,P3390,Magazine,Books,2,544,UPI,2023-07-04,13:59:57,returned,1088
TXN220906,CUST3860,Uthkarsh Dave,18,Male,P4698,Smartphone,Electronics,3,7071,Credit Card,2023-12-13,21:45:46,pending,21213
TXN908313,CUST6833,Aaina Sachdev,57,Female,P8105,Laptop,Electronics,1,2690,Credit Card,2023-01-11,07:08:54,returned,2690
TXN759425,CUST9088,Samaira Bora,29,Female,P8624,Comics,Books,2,2700,Credit Card,2023-02-10,07:30:09,cancelled,5400
TXN336403,CUST9532,Ela Ramakrishnan,58,Male,P8729,Shirt,Clothing,1,4934,UPI,2023-11-22,16:15:05,cancelled,4934
TXN885700,CUST3890,Shalv Sen,56,Female,P8159,Chair,Furniture,2,8838,Credit Card,2023-04-11,00:11:20,delivered,17676
TXN196995,CUST7069,Suhana Balan,43,Female,P7114,Laptop,Electronics,4,18700,Credit Card,2023-12-16,13:44:51,returned,74800
TXN634465,CUST1442,Adira Desai,24,Female,P3559,Laptop,Electronics,1,2433,Debit Card,2023-05-06,09:27:19,delivered,2433
TXN338257,CUST6946,Inaaya  Rege,29,Female,P7638,Milk,Groceries,3,9765,Credit Card,2023-12-12,19:25:56,returned,29295
TXN212160,CUST2731,Arhaan Chakrabarti,37,Male,P2000,Sweater,Clothing,3,891,Debit Card,2023-11-06,00:23:50,pending,2673
TXN183283,CUST1155,Eva Sathe,26,Male,P9243,Milk,Groceries,2,5074,Debit Card,2023-05-07,04:03:24,pending,10148
TXN536867,CUST2659,Divyansh Dhar,39,Male,P7328,Comics,Books,2,8482,UPI,2023-03-15,16:14:39,delivered,16964
TXN217224,CUST7853,Amani Tandon,28,Male,P4844,Novel,Books,3,13953,Debit Card,2023-05-25,17:00:36,cancelled,41859
TXN298932,CUST6537,Hiran Tripathi,60,Male,P4295,Jeans,Clothing,4,9348,Credit Card,2023-01-13,11:02:07,cancelled,37392
TXN849761,CUST4637,Armaan De,18,Male,P2533,Shirt,Clothing,1,4441,Credit Card,2023-08-08,20:05:40,returned,4441
TXN918350,CUST4486,Yakshit Kibe,31,Male,P7981,Fruits,Groceries,3,5937,Credit Card,2023-07-16,22:15:31,returned,17811
TXN410770,CUST5692,Lagan Sibal,46,Female,P4560,Jacket,Clothing,3,5976,Debit Card,2023-07-28,01:42:37,returned,17928
TXN795167,CUST2033,Advik Krishnan,47,Male,P2726,Smartphone,Electronics,5,23990,Cash,2023-06-07,03:03:36,returned,119950
TXN448535,CUST4895,Shaan Wali,47,Male,P9220,Laptop,Electronics,5,8315,Credit Card,2023-08-10,16:32:21,pending,41575
TXN137404,CUST8488,Aaina Yogi,32,Male,P3204,Notebook,Books,1,4884,Credit Card,2023-09-26,12:54:31,delivered,4884
TXN184795,CUST9051,Dhanush Mani,28,Female,P2417,Tablet,Electronics,5,12765,Credit Card,2023-11-25,21:02:57,pending,63825
TXN171698,CUST2045,Divit Dhar,57,Male,P6770,Textbook,Books,2,1426,Credit Card,2023-02-06,21:12:37,cancelled,2852
TXN709019,CUST5198,Samaira Chakraborty,32,Female,P2799,Comics,Books,4,1556,Cash,2023-03-07,14:43:48,cancelled,6224
TXN604350,CUST1937,Rania Varghese,24,Female,P7277,Smartwatch,Electronics,2,4808,UPI,2023-11-29,21:03:39,cancelled,9616
TXN955947,CUST2351,Vedika Choudhry,29,Female,P6473,Fruits,Groceries,4,7520,UPI,2023-04-07,10:04:04,cancelled,30080
TXN634817,CUST9950,Manikya Rastogi,56,Female,P4131,Smartphone,Electronics,1,3536,Credit Card,2023-04-02,04:13:57,pending,3536
TXN820703,CUST2587,Ritvik Comar,39,Female,P8480,Watch,Accessories,3,4146,Cash,2023-12-18,06:43:16,cancelled,12438
TXN665641,CUST6949,Priyansh Kakar,31,Female,P2280,Novel,Books,4,6220,UPI,2023-06-17,14:25:49,delivered,24880
TXN535917,CUST2351,Vedika Choudhry,29,Female,P1996,Textbook,Books,1,2835,Credit Card,2023-07-18,18:09:12,delivered,2835
TXN530329,CUST3128,Tanya Banik,50,Female,P9165,Belt,Accessories,4,10480,EMI,2023-10-15,13:23:39,pending,41920
TXN393713,CUST9479,Nehmat Choudhary,49,Male,P6873,Shirt,Clothing,1,1381,Credit Card,2023-11-09,16:43:13,returned,1381
TXN539053,CUST7053,Badal Koshy,32,Male,P2762,T-Shirt,Clothing,2,8254,Cash,2023-01-29,21:49:11,cancelled,16508
TXN975162,CUST6395,Krish Raja,44,Female,P8207,Rice,Groceries,5,13420,EMI,2023-12-30,16:37:12,pending,67100
TXN660499,CUST2550,Fateh Sawhney,29,Male,P5795,Laptop,Electronics,2,1756,EMI,2023-05-20,16:32:03,cancelled,3512
TXN147100,CUST4738,Aayush Chandra,30,Male,P9098,T-Shirt,Clothing,2,1062,UPI,2023-11-08,17:51:42,cancelled,2124
TXN772043,CUST9993,Heer Bhatia,47,Female,P2741,Bed,Furniture,2,632,EMI,2023-12-31,00:23:46,cancelled,1264
TXN353048,CUST6860,Taimur Viswanathan,20,Male,P7034,Magazine,Books,5,23215,Credit Card,2023-07-09,05:22:37,delivered,116075
TXN643038,CUST6198,Samar Srinivasan,42,Female,P5350,Bed,Furniture,2,6666,Cash,2023-05-21,00:54:39,delivered,13332
TXN136265,CUST6677,Advik Mander,49,Female,P5984,Smartphone,Electronics,4,14488,UPI,2023-06-20,14:40:57,returned,57952
TXN504764,CUST8052,Riaan Chakrabarti,24,Female,P2861,Sofa,Furniture,4,5420,EMI,2023-12-28,06:43:53,returned,21680
TXN936049,CUST3255,Saanvi Toor,18,Male,P7477,Vegetables,Groceries,5,19195,Credit Card,2023-11-29,04:13:57,delivered,95975
TXN126384,CUST8449,Zeeshan Batra,23,Male,P8808,Comics,Books,2,9196,EMI,2023-04-10,13:21:43,cancelled,18392
TXN914259,CUST2559,Pihu Sandal,58,Male,P9831,Wallet,Accessories,3,2265,EMI,2023-10-06,15:10:30,delivered,6795
TXN608802,CUST7856,Hansh Sarkar,28,Male,P1282,Novel,Books,3,9507,EMI,2023-07-04,09:11:31,pending,28521
TXN738581,CUST9088,Samaira Bora,29,Female,P7243,Handbag,Accessories,5,12645,Debit Card,2023-12-16,05:44:20,delivered,63225
TXN667000,CUST9201,Indrans Khalsa,35,Female,P7917,Belt,Accessories,1,2409,UPI,2023-07-20,21:47:13,delivered,2409
TXN314051,CUST5215,Samaira Sarma,24,Female,P5530,Vegetables,Groceries,2,820,Debit Card,2023-01-10,10:47:20,cancelled,1640
TXN204515,CUST3600,Arnav Warrior,35,Male,P4301,Chair,Furniture,2,1866,EMI,2023-09-04,13:22:51,pending,3732
TXN892350,CUST1795,Prerak Bahri,19,Male,P1289,Handbag,Accessories,2,1808,EMI,2023-05-31,12:44:21,pending,3616
TXN162780,CUST3218,Bhamini Gopal,44,Female,P9344,Bed,Furniture,2,3266,Debit Card,2023-12-28,15:48:50,returned,6532
TXN165754,CUST2831,Rohan Raval,53,Male,P7770,Jacket,Clothing,2,7804,Credit Card,2023-05-22,16:50:33,cancelled,15608
TXN558700,CUST4649,Sana Issac,20,Male,P4878,Bed,Furniture,3,14913,Credit Card,2023-11-04,00:51:01,cancelled,44739
TXN111401,CUST5212,Divit Madan,46,Male,P3984,Sunglasses,Accessories,5,5140,Credit Card,2023-02-11,23:10:37,delivered,25700
TXN934421,CUST4427,Aniruddh Sangha,52,Male,P3900,Vegetables,Groceries,5,8780,Credit Card,2023-04-19,10:23:37,returned,43900
TXN638680,CUST2351,Vedika Choudhry,29,Female,P9906,Jeans,Clothing,4,2672,Cash,2023-12-08,10:38:22,cancelled,10688
TXN896430,CUST3359,Dhanuk Subramanian,41,Female,P8567,Bed,Furniture,2,7350,Credit Card,2023-02-20,07:50:34,returned,14700
TXN764066,CUST3080,Gokul Mangal,37,Female,P5582,Notebook,Books,5,24575,UPI,2023-03-03,04:43:42,pending,122875
TXN582017,CUST9671,Mishti Bakshi,41,Female,P8817,Rice,Groceries,4,10516,Debit Card,2023-02-05,05:36:07,pending,42064
TXN428776,CUST8087,Charvi Devi,45,Female,P5594,Handbag,Accessories,3,11865,EMI,2023-09-30,12:56:47,delivered,35595
TXN738027,CUST3787,Taran Andra,19,Female,P6596,Smartphone,Electronics,4,19756,Cash,2023-01-30,20:15:12,delivered,79024
TXN789352,CUST8488,Aaina Yogi,32,Male,P5629,Novel,Books,5,21185,EMI,2023-07-20,01:51:22,delivered,105925
TXN960039,CUST2469,Tushar Subramanian,30,Female,P3027,Tablet,Electronics,1,2836,Credit Card,2023-08-31,03:05:56,cancelled,2836
TXN868057,CUST4484,Aaina Saha,31,Female,P4774,Novel,Books,2,5816,Credit Card,2023-05-26,22:06:21,returned,11632
TXN773401,CUST3283,Vidur Iyer,18,Female,P3392,Sweater,Clothing,3,1782,Debit Card,2023-08-03,18:36:47,cancelled,5346
TXN998267,CUST6137,Gatik Badal,47,Male,P6865,Vegetables,Groceries,2,3992,Debit Card,2023-02-07,23:39:10,pending,7984
TXN236600,CUST6537,Hiran Tripathi,60,Male,P7376,Smartphone,Electronics,1,4232,Debit Card,2023-12-15,12:56:30,pending,4232
TXN490612,CUST3434,Nitara Chana,50,Female,P1081,Fruits,Groceries,4,18440,UPI,2023-11-24,15:23:04,pending,73760
TXN727333,CUST9903,Baiju Sen,54,Male,P9624,Shirt,Clothing,5,710,UPI,2023-12-14,16:18:46,pending,3550
TXN936910,CUST5353,Dishani Thakur,52,Male,P1033,Vegetables,Groceries,4,1040,EMI,2023-09-30,01:06:56,delivered,4160
TXN187992,CUST6937,Jayan Vora,54,Female,P8521,Smartwatch,Electronics,4,10476,Debit Card,2023-09-04,19:58:26,delivered,41904
TXN898180,CUST6534,Nishith Taneja,23,Female,P6136,Vegetables,Groceries,3,11034,EMI,2023-01-08,20:04:09,pending,33102
TXN400379,CUST3051,Prerak Walla,37,Female,P5656,Watch,Accessories,3,12294,EMI,2023-06-04,15:45:32,delivered,36882
TXN985919,CUST9221,Anahita Shenoy,46,Female,P3173,Handbag,Accessories,5,12740,Cash,2023-02-06,20:22:16,pending,63700
TXN912482,CUST9950,Manikya Rastogi,56,Female,P9550,Textbook,Books,1,400,EMI,2023-09-25,11:26:24,returned,400
TXN553836,CUST3602,Anahita Vala,24,Female,P2959,Vegetables,Groceries,1,3861,Cash,2023-02-20,12:48:40,delivered,3861
TXN822349,CUST4431,Miraya Choudhary,54,Female,P2736,Sweater,Clothing,1,659,EMI,2023-07-10,17:30:37,delivered,659
TXN709604,CUST4858,Jayant Salvi,34,Female,P2991,Handbag,Accessories,3,12885,UPI,2023-08-03,22:42:33,returned,38655
TXN127749,CUST6949,Priyansh Kakar,31,Female,P8508,Novel,Books,5,20225,UPI,2023-09-01,12:40:00,delivered,101125
TXN153653,CUST8672,Shanaya Batra,30,Female,P2491,Watch,Accessories,4,14792,EMI,2023-01-15,02:04:24,delivered,59168
TXN797215,CUST9429,Jiya Comar,38,Female,P3153,Notebook,Books,4,6108,UPI,2023-12-21,07:32:13,cancelled,24432
TXN913438,CUST3096,Shaan Bhandari,19,Female,P4708,Belt,Accessories,2,9990,EMI,2023-11-20,20:05:33,returned,19980
TXN214311,CUST2479,Kabir Sarraf,30,Female,P6715,Rice,Groceries,4,14784,Credit Card,2023-08-22,08:39:42,delivered,59136
TXN668083,CUST3359,Dhanuk Subramanian,41,Female,P8887,Dining Table,Furniture,2,7326,Credit Card,2023-07-19,02:52:55,pending,14652
TXN147077,CUST6365,Kismat Barad,39,Female,P6672,Smartphone,Electronics,1,2008,UPI,2023-10-07,11:51:21,pending,2008
TXN833553,CUST7367,Anaya Talwar,51,Male,P7161,Bed,Furniture,5,8895,Credit Card,2023-07-21,03:11:16,returned,44475
TXN568504,CUST4427,Aniruddh Sangha,52,Male,P4194,Dining Table,Furniture,1,4875,Cash,2023-08-14,03:42:43,cancelled,4875
TXN834848,CUST1534,Manjari Sachar,51,Female,P5963,Headphones,Electronics,4,12260,Credit Card,2023-12-20,05:10:09,pending,49040
TXN673747,CUST2428,Divit Khatri,27,Female,P1403,Jeans,Clothing,4,9612,Credit Card,2023-04-02,12:03:42,returned,38448
TXN101298,CUST4922,Tarini Agrawal,33,Male,P9644,Wallet,Accessories,3,13689,Credit Card,2023-04-17,13:35:24,returned,41067
TXN474618,CUST3787,Taran Andra,19,Female,P5575,Comics,Books,1,1757,UPI,2023-11-17,06:59:29,cancelled,1757
TXN503352,CUST9059,Ryan Virk,21,Male,P1642,Rice,Groceries,1,1639,Credit Card,2023-10-06,06:41:12,returned,1639
TXN718668,CUST6198,Samar Srinivasan,42,Female,P7389,Smartphone,Electronics,4,4300,Credit Card,2024-01-01,01:36:58,cancelled,17200
TXN150565,CUST9244,Yuvaan Gupta,58,Male,P4634,Milk,Groceries,3,8061,Credit Card,2023-06-24,20:20:22,returned,24183
TXN648080,CUST5157,Lakshay Kumer,34,Female,P3908,Vegetables,Groceries,4,4712,Credit Card,2023-02-24,15:27:42,returned,18848
TXN134977,CUST2443,Rania Sekhon,54,Male,P2916,Watch,Accessories,1,2302,Credit Card,2023-02-15,08:41:26,pending,2302
TXN980982,CUST4894,Yashvi Dani,38,Male,P1538,Jeans,Clothing,1,2804,EMI,2023-05-21,09:22:07,cancelled,2804
TXN555216,CUST9545,Aarna Hegde,60,Male,P5206,Watch,Accessories,3,12471,Credit Card,2023-04-28,23:24:38,delivered,37413
TXN225779,CUST6337,Aayush Bail,56,Male,P4731,Smartphone,Electronics,3,14745,UPI,2023-11-23,02:40:03,pending,44235
TXN555541,CUST9133,Kismat Sachdeva,60,Female,P3917,Fruits,Groceries,2,234,UPI,2023-01-25,12:44:22,delivered,468
TXN997449,CUST2442,Trisha Sarma,38,Female,P9396,Laptop,Electronics,1,4795,Debit Card,2023-11-16,21:13:48,cancelled,4795
TXN857064,CUST5865,Ira Bora,39,Male,P5959,Wardrobe,Furniture,4,19564,Credit Card,2023-02-09,10:01:43,returned,78256
TXN865085,CUST1163,Kabir Tandon,55,Female,P9122,Chair,Furniture,1,2518,Credit Card,2023-01-01,06:31:30,cancelled,2518
TXN508135,CUST6945,Anay Deshmukh,47,Male,P5372,Milk,Groceries,1,244,UPI,2023-05-01,23:27:37,pending,244
TXN901170,CUST7920,Ayesha Bassi,51,Male,P9472,Novel,Books,5,7010,Credit Card,2023-07-07,00:49:03,returned,35050
TXN233553,CUST9532,Ela Ramakrishnan,58,Male,P9107,Sunglasses,Accessories,1,4351,Cash,2023-06-05,09:17:06,pending,4351
TXN997652,CUST8903,Hunar Walla,41,Male,P1009,Wardrobe,Furniture,3,5535,EMI,2023-03-13,18:04:46,returned,16605
TXN215391,CUST3636,Aaina Kar,34,Male,P1865,Jacket,Clothing,1,1489,Credit Card,2023-11-08,15:29:24,pending,1489
TXN643604,CUST4922,Tarini Agrawal,33,Male,P9111,Fruits,Groceries,4,9032,Credit Card,2023-11-07,18:15:37,delivered,36128
TXN590766,CUST5494,Kartik Zacharia,39,Female,P1506,Textbook,Books,1,4025,Credit Card,2023-06-03,11:30:21,cancelled,4025
TXN739744,CUST4244,Devansh Bajwa,53,Female,P1843,Dining Table,Furniture,4,19424,Cash,2023-04-21,12:35:31,returned,77696
TXN892958,CUST1780,Ira Rastogi,27,Female,P5195,Jeans,Clothing,3,747,Cash,2023-09-03,14:06:33,returned,2241
TXN121990,CUST3063,Renee Singhal,57,Male,P9699,Belt,Accessories,2,4290,Credit Card,2023-12-09,06:01:32,delivered,8580
TXN367075,CUST3166,Alia Kaul,35,Male,P1663,Jeans,Clothing,1,3338,UPI,2023-02-08,07:17:10,delivered,3338
TXN316380,CUST8315,Indrajit Shanker,39,Male,P6700,Bed,Furniture,3,5631,UPI,2023-05-02,04:47:44,cancelled,16893
TXN881678,CUST2836,Tejas Master,57,Male,P1671,Shirt,Clothing,1,4244,EMI,2023-06-21,19:15:55,returned,4244
TXN603226,CUST6351,Suhana Johal,40,Male,P4681,Handbag,Accessories,5,21205,Cash,2023-12-09,19:10:42,cancelled,106025
TXN927166,CUST5416,Samiha Bhatti,21,Female,P1540,Handbag,Accessories,5,14850,Cash,2023-04-19,20:06:39,delivered,74250
TXN684346,CUST1468,Myra Joshi,46,Male,P7138,Novel,Books,1,244,Cash,2023-04-18,23:10:25,delivered,244
TXN739817,CUST7752,Nayantara Ben,51,Female,P3683,Vegetables,Groceries,2,6778,UPI,2023-03-01,23:51:54,delivered,13556
TXN669664,CUST5436,Samaira Subramaniam,26,Female,P4502,Notebook,Books,5,21290,UPI,2023-12-12,01:41:20,returned,106450
TXN810392,CUST6613,Armaan Chaudhary,58,Female,P8308,Jeans,Clothing,3,5034,Cash,2023-02-27,06:29:26,cancelled,15102
TXN820117,CUST5126,Khushi Devan,53,Female,P1414,Shirt,Clothing,4,2856,UPI,2023-01-23,03:18:42,cancelled,11424
TXN604544,CUST8436,Siya Mane,39,Male,P4896,Laptop,Electronics,5,13000,UPI,2023-09-13,00:06:43,pending,65000
TXN444677,CUST3826,Manikya Walia,57,Female,P5324,Jeans,Clothing,2,1488,Credit Card,2023-03-30,16:02:42,delivered,2976
TXN470634,CUST6454,Nakul Dar,48,Female,P2686,Comics,Books,2,3138,Credit Card,2023-06-29,21:38:17,pending,6276
TXN489527,CUST2559,Pihu Sandal,58,Male,P4536,Dining Table,Furniture,4,16660,UPI,2023-03-28,14:32:02,delivered,66640
TXN530207,CUST8477,Kiara Bahri,34,Female,P6286,Bed,Furniture,4,7260,Debit Card,2023-07-04,18:17:26,pending,29040
TXN583860,CUST7752,Nayantara Ben,51,Female,P4915,Handbag,Accessories,2,6162,Credit Card,2023-11-22,03:54:50,pending,12324
TXN103456,CUST4768,Yuvaan Shroff,23,Female,P2223,Watch,Accessories,2,9260,Credit Card,2023-01-13,10:37:34,pending,18520
TXN973030,CUST7187,Heer Tank,28,Female,P5778,Wardrobe,Furniture,5,6085,UPI,2024-01-01,04:46:46,cancelled,30425
TXN788751,CUST5126,Khushi Devan,53,Female,P1028,Dining Table,Furniture,4,12520,Cash,2023-05-04,11:50:14,cancelled,50080
TXN477952,CUST9429,Jiya Comar,38,Female,P5898,Chair,Furniture,3,2100,Credit Card,2023-01-13,00:57:15,delivered,6300
TXN948109,CUST8903,Hunar Walla,41,Male,P3081,Textbook,Books,1,2625,UPI,2023-04-22,01:58:58,delivered,2625
TXN114555,CUST7228,Saira Ahluwalia,60,Male,P3662,Headphones,Electronics,3,660,Credit Card,2023-10-10,23:34:06,returned,1980
TXN640892,CUST8426,Mahika Bali,21,Male,P6709,Laptop,Electronics,2,5880,EMI,2023-08-08,19:54:25,pending,11760
TXN315040,CUST4858,Jayant Salvi,34,Female,P7510,Shirt,Clothing,5,5315,EMI,2023-10-04,01:53:12,returned,26575
TXN892900,CUST5825,Sahil Mahal,50,Female,P3547,Vegetables,Groceries,1,2055,Credit Card,2023-06-26,21:35:41,cancelled,2055
TXN897701,CUST3359,Dhanuk Subramanian,41,Female,P3865,Shirt,Clothing,3,11271,EMI,2023-11-01,06:43:47,pending,33813
TXN357330,CUST6378,Kanav Choudhry,24,Female,P8383,Handbag,Accessories,2,6202,EMI,2023-06-01,12:45:10,pending,12404
TXN857933,CUST3267,Stuvan Singh,34,Female,P3098,Belt,Accessories,2,2240,EMI,2023-10-24,23:02:41,returned,4480
TXN759254,CUST9429,Jiya Comar,38,Female,P1901,Sweater,Clothing,4,10992,Cash,2023-12-29,17:58:53,cancelled,43968
TXN944448,CUST1990,Aaina Sangha,19,Female,P2210,Wardrobe,Furniture,4,16336,EMI,2023-09-23,06:05:58,delivered,65344
TXN285555,CUST4431,Miraya Choudhary,54,Female,P8082,Rice,Groceries,2,6828,Cash,2023-01-29,08:05:38,delivered,13656
TXN460903,CUST7117,Drishya Hans,26,Female,P1188,Bed,Furniture,3,14340,Debit Card,2023-09-21,05:36:34,cancelled,43020
TXN830585,CUST5616,Emir Swaminathan,18,Female,P2977,T-Shirt,Clothing,4,3644,EMI,2023-06-23,21:36:42,delivered,14576
TXN489764,CUST5198,Samaira Chakraborty,32,Female,P9301,Novel,Books,2,2960,Debit Card,2023-06-16,12:30:35,delivered,5920
TXN460357,CUST3522,Jhanvi Bir,54,Female,P5462,Sweater,Clothing,3,10635,EMI,2023-09-04,19:04:03,delivered,31905
TXN473531,CUST7752,Nayantara Ben,51,Female,P3564,Shirt,Clothing,4,11232,Credit Card,2023-05-11,05:17:50,cancelled,44928
TXN929325,CUST1468,Myra Joshi,46,Male,P3393,Chair,Furniture,3,6771,UPI,2023-11-23,11:39:10,cancelled,20313
TXN590287,CUST6946,Inaaya  Rege,29,Female,P6346,Milk,Groceries,4,11856,Credit Card,2023-07-06,02:00:21,cancelled,47424
TXN719912,CUST5750,Uthkarsh Ramaswamy,25,Female,P4148,Jeans,Clothing,1,3753,Credit Card,2023-05-27,01:51:54,returned,3753
TXN127400,CUST9051,Dhanush Mani,28,Female,P9815,Headphones,Electronics,2,4996,Cash,2023-08-14,03:07:02,cancelled,9992
